timestamp,open,close,low,high,volume
2025-09-16T08:00:00+00:00,170.6800,170.6500,170.6500,171.2200,3759
2025-09-16T08:01:00+00:00,170.7500,170.6000,170.6000,170.7500,1927
2025-09-16T08:02:00+00:00,170.5600,170.5700,170.4900,170.5700,5536
2025-09-16T08:03:00+00:00,170.5600,170.6700,170.5600,170.6700,5643
2025-09-16T08:04:00+00:00,170.6700,170.8000,170.6700,170.8200,3607
2025-09-16T08:05:00+00:00,170.9000,171.1000,170.8600,171.1000,3186
2025-09-16T08:06:00+00:00,170.9300,170.9200,170.9200,171.0000,3355
2025-09-16T08:07:00+00:00,170.8700,170.8900,170.8700,170.9000,2839
2025-09-16T08:09:00+00:00,170.9500,170.9300,170.9300,170.9500,1740
2025-09-16T08:10:00+00:00,170.9500,171.0500,170.9500,171.0500,6973
2025-09-16T08:11:00+00:00,171.0000,171.0000,170.9400,171.0000,4173
2025-09-16T08:12:00+00:00,171.0200,171.0100,171.0100,171.0200,1253
2025-09-16T08:13:00+00:00,171.0500,171.0000,171.0000,171.0500,1997
2025-09-16T08:15:00+00:00,171.0000,171.0900,171.0000,171.1100,4307
2025-09-16T08:16:00+00:00,171.1200,171.1500,171.1100,171.1500,3275
2025-09-16T08:17:00+00:00,171.2000,171.2000,171.2000,171.2000,1145
2025-09-16T08:18:00+00:00,171.2000,171.1200,171.1200,171.2000,2702
2025-09-16T08:19:00+00:00,171.0200,171.0200,171.0200,171.0200,1505
2025-09-16T08:20:00+00:00,171.0100,171.0500,171.0100,171.0500,1538
2025-09-16T08:21:00+00:00,170.9900,170.9800,170.9800,170.9900,1512
2025-09-16T08:22:00+00:00,171.0000,171.0000,171.0000,171.0000,948
2025-09-16T08:23:00+00:00,171.0400,171.0400,171.0400,171.0400,1184
2025-09-16T08:24:00+00:00,171.0300,171.0300,171.0300,171.0300,1288
2025-09-16T08:25:00+00:00,171.0000,171.0000,170.9900,171.0000,1400
2025-09-16T08:28:00+00:00,171.0600,171.0600,171.0600,171.0600,361
2025-09-16T08:31:00+00:00,171.0300,171.0300,171.0300,171.0300,482
2025-09-16T08:34:00+00:00,171.0800,171.0800,171.0800,171.0800,641
2025-09-16T08:35:00+00:00,171.0900,171.0900,171.0900,171.0900,606
2025-09-16T08:36:00+00:00,171.0400,171.0400,171.0400,171.0400,609
2025-09-16T08:38:00+00:00,171.0800,171.0900,171.0800,171.0900,1290
2025-09-16T08:40:00+00:00,171.0900,171.0900,171.0900,171.0900,893
2025-09-16T08:41:00+00:00,171.0500,171.0300,171.0300,171.0500,1408
2025-09-16T08:43:00+00:00,171.1400,171.1500,171.1400,171.1500,1181
2025-09-16T08:45:00+00:00,171.0600,171.0000,171.0000,171.0600,1722
2025-09-16T08:46:00+00:00,171.0400,171.0400,171.0400,171.0400,426
2025-09-16T08:49:00+00:00,171.1600,171.1600,171.1600,171.1600,1444
2025-09-16T08:50:00+00:00,171.1400,171.2000,171.1400,171.2000,5586
2025-09-16T08:52:00+00:00,171.0000,171.0200,171.0000,171.0200,4596
2025-09-16T08:53:00+00:00,171.0700,171.0700,171.0700,171.0700,634
2025-09-16T08:55:00+00:00,171.0700,171.0700,171.0700,171.0700,699
2025-09-16T08:59:00+00:00,171.1000,171.1000,171.1000,171.1000,482
2025-09-16T09:00:00+00:00,171.1300,171.1300,171.1300,171.1300,843
2025-09-16T09:02:00+00:00,171.1500,171.2000,171.1500,171.2000,1089
2025-09-16T09:06:00+00:00,171.1200,171.1000,171.1000,171.1200,985
2025-09-16T09:07:00+00:00,171.0600,171.0700,171.0600,171.0700,744
2025-09-16T09:08:00+00:00,171.0700,171.0700,171.0700,171.0700,410
2025-09-16T09:09:00+00:00,171.1000,171.0700,171.0700,171.1000,1354
2025-09-16T09:10:00+00:00,171.0100,171.0600,171.0100,171.0600,871
2025-09-16T09:11:00+00:00,170.9800,170.9800,170.9800,170.9800,714
2025-09-16T09:12:00+00:00,171.0000,171.0000,171.0000,171.0000,264
2025-09-16T09:13:00+00:00,170.9600,170.9500,170.9500,170.9600,1565
