timestamp,open,close,low,high,volume
2025-09-25T08:00:00+00:00,179.4000,179.4000,179.4000,179.4000,1437
2025-09-25T08:01:00+00:00,179.2800,179.2000,179.1900,179.2800,1922
2025-09-25T08:02:00+00:00,179.0300,179.0700,179.0200,179.0900,2330
2025-09-25T08:03:00+00:00,179.1800,179.1700,179.1700,179.1800,1506
2025-09-25T08:04:00+00:00,179.1700,179.1700,179.1700,179.1700,1005
2025-09-25T08:05:00+00:00,179.0100,179.0100,179.0000,179.0100,2262
2025-09-25T08:07:00+00:00,179.0000,179.0000,179.0000,179.0000,2161
2025-09-25T08:08:00+00:00,179.0400,179.0400,179.0400,179.0400,617
2025-09-25T08:10:00+00:00,179.0600,178.9500,178.9500,179.0600,2273
2025-09-25T08:11:00+00:00,178.8400,178.7700,178.7700,178.8400,2781
2025-09-25T08:12:00+00:00,178.7000,178.6900,178.6200,178.7000,3882
2025-09-25T08:13:00+00:00,178.6900,178.8000,178.6800,178.8000,1403
2025-09-25T08:14:00+00:00,178.9500,179.0000,178.9500,179.0000,1951
2025-09-25T08:15:00+00:00,178.9500,178.9500,178.9500,178.9500,834
2025-09-25T08:16:00+00:00,179.0600,179.0700,179.0600,179.0700,415
2025-09-25T08:17:00+00:00,179.2600,179.1800,179.1800,179.2600,5279
2025-09-25T08:19:00+00:00,179.1900,179.1900,179.1900,179.1900,236
2025-09-25T08:21:00+00:00,179.2600,179.2600,179.2600,179.2600,949
2025-09-25T08:26:00+00:00,179.0700,179.0700,179.0700,179.0700,739
2025-09-25T08:28:00+00:00,179.0000,178.8900,178.8900,179.0000,1020
2025-09-25T08:30:00+00:00,179.0800,179.0800,179.0800,179.0800,831
2025-09-25T08:31:00+00:00,179.0100,178.9800,178.9800,179.0100,1562
2025-09-25T08:34:00+00:00,178.8900,178.8900,178.8900,178.8900,531
2025-09-25T08:35:00+00:00,178.8200,178.8200,178.8200,178.8200,424
2025-09-25T08:36:00+00:00,178.7200,178.7900,178.7200,178.7900,2235
2025-09-25T08:37:00+00:00,178.8900,178.8200,178.8200,178.8900,1401
2025-09-25T08:38:00+00:00,178.7200,178.7200,178.7200,178.7200,1389
2025-09-25T08:39:00+00:00,178.6700,178.6700,178.6700,178.6700,1600
2025-09-25T08:40:00+00:00,178.6400,178.5300,178.5300,178.6400,2481
2025-09-25T08:41:00+00:00,178.5600,178.7400,178.5500,178.9600,6178
2025-09-25T08:42:00+00:00,178.5800,178.4000,178.4000,178.5800,2703
2025-09-25T08:43:00+00:00,178.2300,178.2000,178.2000,178.2300,3712
2025-09-25T08:44:00+00:00,178.2400,178.2400,178.2400,178.2400,1106
2025-09-25T08:45:00+00:00,178.2200,178.2500,178.2200,178.2700,1646
2025-09-25T08:46:00+00:00,178.3000,178.1300,178.1200,178.3000,2454
2025-09-25T08:47:00+00:00,178.1800,178.2400,178.1800,178.2400,1620
2025-09-25T08:48:00+00:00,178.1500,178.1100,178.1100,178.1500,2520
2025-09-25T08:49:00+00:00,178.0500,177.9100,177.9100,178.0500,5615
2025-09-25T08:50:00+00:00,178.0500,178.0000,178.0000,178.0500,963
2025-09-25T08:51:00+00:00,178.0900,178.1000,178.0900,178.1000,687
2025-09-25T08:52:00+00:00,178.1100,178.1100,178.1100,178.1100,642
2025-09-25T08:53:00+00:00,178.0200,178.0000,178.0000,178.0200,2949
2025-09-25T08:54:00+00:00,177.8700,177.8600,177.8600,177.8700,1438
2025-09-25T08:55:00+00:00,177.9200,178.1000,177.9200,178.1000,1194
2025-09-25T09:00:00+00:00,178.0400,177.9100,177.9100,178.0400,4751
2025-09-25T09:01:00+00:00,177.9100,177.9200,177.8400,177.9200,2756
2025-09-25T09:02:00+00:00,177.8800,177.7300,177.6400,177.8800,4771
2025-09-25T09:03:00+00:00,177.6100,177.6000,177.6000,177.6100,1681
2025-09-25T09:04:00+00:00,177.6000,177.7300,177.5000,177.7300,3281
2025-09-25T09:05:00+00:00,177.7000,177.7500,177.7000,177.7500,2379
2025-09-25T09:07:00+00:00,177.7100,177.7500,177.7100,177.8100,2159
2025-09-25T09:08:00+00:00,177.7800,177.8300,177.7800,177.8300,1945
2025-09-25T09:09:00+00:00,177.7700,177.7700,177.7700,177.7700,1066
2025-09-25T09:15:00+00:00,177.8100,178.0200,177.8100,178.1200,4496
2025-09-25T09:17:00+00:00,178.0000,178.1900,178.0000,178.1900,2701
2025-09-25T09:18:00+00:00,178.1000,177.9400,177.9400,178.1000,2529
2025-09-25T09:19:00+00:00,178.0200,177.9800,177.9200,178.0200,3592
2025-09-25T09:21:00+00:00,177.8900,177.8500,177.8500,177.8900,795
2025-09-25T09:22:00+00:00,177.8100,177.8100,177.8100,177.8100,899
2025-09-25T09:24:00+00:00,177.8400,177.9400,177.8300,177.9500,3972
2025-09-25T09:27:00+00:00,177.9000,177.8800,177.8800,177.9000,1386
2025-09-25T09:28:00+00:00,177.7700,177.7300,177.7100,177.7800,2202
2025-09-25T09:29:00+00:00,177.7100,177.8200,177.7100,177.8200,3369
2025-09-25T09:31:00+00:00,177.7000,177.6700,177.6700,177.7000,1706
2025-09-25T09:33:00+00:00,177.7000,177.7100,177.7000,177.7100,848
2025-09-25T09:37:00+00:00,177.8500,177.8100,177.8100,177.8500,1421
2025-09-25T09:38:00+00:00,177.7100,177.7200,177.6800,177.7600,2746
2025-09-25T09:39:00+00:00,177.7000,177.6300,177.6200,177.7000,1574
2025-09-25T09:40:00+00:00,177.6100,177.3600,177.2700,177.6100,8664
2025-09-25T09:41:00+00:00,177.4100,177.3000,177.3000,177.4100,4060
2025-09-25T09:42:00+00:00,177.2700,177.3800,177.2600,177.3800,2622
2025-09-25T09:44:00+00:00,177.2600,177.2000,177.2000,177.3000,4039
2025-09-25T09:45:00+00:00,177.2100,177.0100,177.0100,177.2100,17080
2025-09-25T09:46:00+00:00,177.0200,176.8000,176.8000,177.0200,10997
2025-09-25T09:47:00+00:00,176.9400,177.0200,176.9400,177.0200,12542
2025-09-25T09:48:00+00:00,177.0200,177.0200,177.0200,177.0200,857
2025-09-25T09:49:00+00:00,177.0200,177.0200,177.0200,177.0200,4055
2025-09-25T09:50:00+00:00,176.9700,177.0000,176.9700,177.0000,2237
2025-09-25T09:51:00+00:00,176.9300,177.0200,176.9300,177.0200,2372
2025-09-25T09:52:00+00:00,176.9300,177.0100,176.8900,177.0100,4112
