timestamp,open,close,low,high,volume
2025-09-22T08:00:00+00:00,181.3500,180.7800,180.7800,183.1600,12053
2025-09-22T08:01:00+00:00,180.8100,180.9100,180.5000,181.0300,11276
2025-09-22T08:02:00+00:00,181.0000,181.1100,180.9900,181.1100,5248
2025-09-22T08:03:00+00:00,181.1300,180.8600,180.8600,181.1300,4844
2025-09-22T08:04:00+00:00,180.8600,180.5400,180.5400,180.8600,5195
2025-09-22T08:05:00+00:00,180.3600,180.3400,180.3400,180.3600,3175
2025-09-22T08:06:00+00:00,180.2000,180.0200,180.0200,180.2000,7992
2025-09-22T08:07:00+00:00,180.0100,179.8500,179.6000,180.0500,21349
2025-09-22T08:08:00+00:00,179.8100,179.7300,179.7000,179.8100,3948
2025-09-22T08:09:00+00:00,179.7200,179.7800,179.6100,179.7800,7978
2025-09-22T08:10:00+00:00,180.0000,180.2000,180.0000,180.3000,2009
2025-09-22T08:11:00+00:00,180.1500,180.4800,179.9600,180.4800,7574
2025-09-22T08:12:00+00:00,180.5000,180.4000,180.4000,180.5000,3492
2025-09-22T08:13:00+00:00,180.2900,180.2700,180.2700,180.2900,2019
2025-09-22T08:14:00+00:00,180.3800,180.5400,180.3800,180.5400,3533
2025-09-22T08:15:00+00:00,180.4400,180.3000,180.3000,180.4400,2718
2025-09-22T08:16:00+00:00,180.2000,180.3800,180.1200,180.3800,5985
2025-09-22T08:17:00+00:00,180.4000,180.4200,180.4000,180.4300,1581
2025-09-22T08:18:00+00:00,180.4500,180.5400,180.4500,180.5400,2717
2025-09-22T08:19:00+00:00,180.5900,180.5900,180.5900,180.5900,1596
2025-09-22T08:20:00+00:00,180.5600,180.5000,180.5000,180.6000,2471
2025-09-22T08:21:00+00:00,180.4400,180.4000,180.4000,180.4400,2807
2025-09-22T08:22:00+00:00,180.3400,180.3400,180.3400,180.3400,1147
2025-09-22T08:23:00+00:00,180.3400,180.3000,180.3000,180.3400,2400
2025-09-22T08:24:00+00:00,180.2500,180.1500,180.1500,180.2500,2620
2025-09-22T08:26:00+00:00,180.3400,180.3000,180.3000,180.3700,2359
2025-09-22T08:28:00+00:00,180.2000,180.2000,180.2000,180.2000,1869
2025-09-22T08:29:00+00:00,180.1600,180.1300,180.1300,180.1600,935
2025-09-22T08:30:00+00:00,180.1100,180.2500,180.1000,180.2500,3055
2025-09-22T08:34:00+00:00,180.3000,180.3000,180.3000,180.3000,1393
2025-09-22T08:36:00+00:00,180.4400,180.4400,180.4400,180.4400,881
2025-09-22T08:39:00+00:00,180.3500,180.2800,180.2800,180.3500,2216
2025-09-22T08:40:00+00:00,180.2800,180.3500,180.2800,180.3500,1833
2025-09-22T08:41:00+00:00,180.3200,180.4300,180.3200,180.4400,1929
2025-09-22T08:42:00+00:00,180.3800,180.3800,180.3800,180.3800,467
2025-09-22T08:44:00+00:00,180.4500,180.4600,180.4500,180.4600,1951
2025-09-22T08:46:00+00:00,180.3000,180.3000,180.3000,180.3000,1229
2025-09-22T08:47:00+00:00,180.2600,180.2500,180.2500,180.3200,3131
2025-09-22T08:48:00+00:00,180.2300,180.1800,180.1800,180.2300,2630
2025-09-22T08:49:00+00:00,180.3400,180.3400,180.3400,180.3400,1003
2025-09-22T08:50:00+00:00,180.1300,180.1200,180.1200,180.1300,2083
2025-09-22T08:51:00+00:00,180.2300,180.2300,180.2300,180.2300,617
2025-09-22T08:52:00+00:00,180.2500,180.1600,180.1500,180.2500,1250
2025-09-22T08:53:00+00:00,180.2300,180.2100,180.2100,180.2300,1527
2025-09-22T08:54:00+00:00,180.2100,180.1000,180.1000,180.2100,3064
2025-09-22T08:55:00+00:00,180.0500,180.0500,180.0500,180.0500,958
2025-09-22T08:56:00+00:00,180.0500,180.0100,180.0100,180.0500,2108
2025-09-22T08:57:00+00:00,180.0300,179.8700,179.8700,180.0300,3875
2025-09-22T08:58:00+00:00,179.8500,179.7500,179.7500,179.8500,1884
2025-09-22T08:59:00+00:00,179.7100,179.8000,179.7100,179.8000,3465
2025-09-22T09:00:00+00:00,179.8100,179.8100,179.8100,179.8100,964
2025-09-22T09:01:00+00:00,179.8200,179.9200,179.8200,179.9500,2408
2025-09-22T09:02:00+00:00,180.0000,180.1400,179.9800,180.1400,2872
2025-09-22T09:03:00+00:00,180.0900,180.0900,180.0900,180.0900,566
2025-09-22T09:04:00+00:00,180.0100,180.0400,179.9000,180.0400,5532
2025-09-22T09:05:00+00:00,180.0000,179.8800,179.8800,180.0000,6328
2025-09-22T09:06:00+00:00,179.8000,179.8500,179.8000,179.8500,1570
2025-09-22T09:07:00+00:00,179.8400,179.8800,179.8400,179.8800,2290
2025-09-22T09:08:00+00:00,179.9000,180.0000,179.9000,180.0000,2503
2025-09-22T09:09:00+00:00,179.8600,179.8000,179.7800,179.8600,2248
2025-09-22T09:10:00+00:00,179.7700,179.8500,179.7700,179.8500,2131
2025-09-22T09:11:00+00:00,179.8000,179.6500,179.6100,179.8000,4695
2025-09-22T09:12:00+00:00,179.6900,179.6000,179.6000,179.6900,3006
2025-09-22T09:13:00+00:00,179.5100,179.5000,179.5000,179.5400,4467
2025-09-22T09:14:00+00:00,179.4900,179.3900,179.3500,179.4900,2699
2025-09-22T09:15:00+00:00,179.4000,179.5400,179.2000,179.5400,6937
2025-09-22T09:16:00+00:00,179.8300,179.9600,179.8300,179.9600,2404
2025-09-22T09:17:00+00:00,179.8300,179.8300,179.8300,179.8300,1023
2025-09-22T09:18:00+00:00,179.7300,179.7300,179.7300,179.7300,1577
2025-09-22T09:20:00+00:00,179.6000,179.5300,179.0000,179.6000,18172
2025-09-22T09:22:00+00:00,179.4400,179.4400,179.4400,179.4400,874
2025-09-22T09:23:00+00:00,179.3500,179.3000,179.2900,179.3500,2569
2025-09-22T09:24:00+00:00,179.3000,179.4900,179.3000,179.4900,3251
2025-09-22T09:27:00+00:00,179.4100,179.3300,179.3200,179.4100,1880
2025-09-22T09:28:00+00:00,179.4400,179.3900,179.3900,179.4400,1017
2025-09-22T09:29:00+00:00,179.4600,179.6500,179.4600,179.6900,4016
2025-09-22T09:31:00+00:00,179.5300,179.3400,179.3400,179.5300,2265
2025-09-22T09:32:00+00:00,179.3500,179.3000,179.3000,179.3500,2153
2025-09-22T09:33:00+00:00,179.3400,179.4000,179.3400,179.4000,1198
2025-09-22T09:34:00+00:00,179.3400,179.3400,179.3400,179.3400,278
2025-09-22T09:35:00+00:00,179.3400,179.3000,179.3000,179.3400,1011
2025-09-22T09:36:00+00:00,179.2600,179.2200,179.2200,179.2600,943
