timestamp,open,close,low,high,volume
2025-09-24T08:00:00+00:00,182.1400,182.5000,182.1400,182.6300,8954
2025-09-24T08:01:00+00:00,182.3100,182.4300,182.2000,182.5300,4020
2025-09-24T08:02:00+00:00,182.4200,182.3000,182.3000,182.4200,2340
2025-09-24T08:03:00+00:00,182.3000,182.3500,182.3000,182.4000,3119
2025-09-24T08:04:00+00:00,182.4100,182.6500,182.4100,182.7000,8471
2025-09-24T08:06:00+00:00,182.7100,182.7700,182.7100,182.7700,935
2025-09-24T08:07:00+00:00,182.7400,182.6800,182.6800,182.7700,2570
2025-09-24T08:08:00+00:00,182.6900,182.7400,182.6400,182.7700,4234
2025-09-24T08:09:00+00:00,182.7100,182.6400,182.6400,182.7100,1544
2025-09-24T08:10:00+00:00,182.7000,182.7000,182.7000,182.7000,564
2025-09-24T08:12:00+00:00,182.6800,182.6200,182.6200,182.6800,1584
2025-09-24T08:13:00+00:00,182.6200,182.5000,182.5000,182.6200,3534
2025-09-24T08:14:00+00:00,182.4800,182.5700,182.4800,182.5700,1019
2025-09-24T08:15:00+00:00,182.5600,182.7500,182.5600,182.7500,2035
2025-09-24T08:16:00+00:00,182.6700,182.6700,182.6700,182.6700,1346
2025-09-24T08:17:00+00:00,182.7200,182.7500,182.6800,182.7500,1896
2025-09-24T08:18:00+00:00,182.7500,182.8200,182.7500,182.8200,1960
2025-09-24T08:19:00+00:00,182.8400,182.9000,182.8200,182.9000,2948
2025-09-24T08:20:00+00:00,183.0000,182.9600,182.9600,183.0100,6877
2025-09-24T08:21:00+00:00,182.9800,182.8500,182.8500,183.1400,3226
2025-09-24T08:22:00+00:00,183.0100,182.7000,182.7000,183.0100,4466
2025-09-24T08:23:00+00:00,182.7000,182.6700,182.6400,182.7000,1368
2025-09-24T08:24:00+00:00,182.8900,182.8900,182.8900,182.8900,611
2025-09-24T08:26:00+00:00,182.9900,183.0000,182.9900,183.0000,860
2025-09-24T08:28:00+00:00,182.7500,182.7000,182.7000,182.7500,2198
2025-09-24T08:29:00+00:00,182.7600,182.8400,182.7600,182.8400,1747
2025-09-24T08:32:00+00:00,182.8900,182.8900,182.8900,182.8900,1461
2025-09-24T08:33:00+00:00,183.0000,183.0000,183.0000,183.0000,1431
2025-09-24T08:34:00+00:00,183.0700,183.0800,183.0600,183.0800,1254
2025-09-24T08:35:00+00:00,182.9100,182.9200,182.9100,182.9200,796
2025-09-24T08:36:00+00:00,183.0000,182.9200,182.9200,183.0000,3268
2025-09-24T08:40:00+00:00,183.0000,183.0000,183.0000,183.0000,1192
2025-09-24T08:41:00+00:00,182.9500,182.9500,182.9500,182.9500,731
2025-09-24T08:42:00+00:00,183.0000,182.9100,182.9100,183.0000,884
2025-09-24T08:45:00+00:00,182.9500,182.9500,182.9500,182.9500,610
2025-09-24T08:46:00+00:00,182.9000,182.9000,182.9000,182.9000,860
2025-09-24T08:47:00+00:00,182.8800,182.8800,182.8800,182.8800,640
2025-09-24T08:49:00+00:00,182.9800,182.9600,182.9600,182.9800,457
2025-09-24T08:50:00+00:00,182.9800,182.9100,182.9100,182.9800,1582
2025-09-24T08:51:00+00:00,182.8800,182.8800,182.8800,182.8800,697
2025-09-24T08:52:00+00:00,182.8900,182.9100,182.8800,182.9100,1444
2025-09-24T08:54:00+00:00,182.8800,182.8100,182.8000,182.8800,2652
2025-09-24T08:57:00+00:00,182.9700,182.9700,182.9700,182.9700,316
2025-09-24T08:58:00+00:00,182.9700,183.0000,182.9700,183.0000,3212
2025-09-24T08:59:00+00:00,182.8200,182.8200,182.8200,182.8200,859
2025-09-24T09:03:00+00:00,182.8600,182.8100,182.8100,182.8600,1313
2025-09-24T09:04:00+00:00,182.8000,182.8000,182.8000,182.8000,494
2025-09-24T09:05:00+00:00,182.8100,182.8000,182.8000,182.8100,828
2025-09-24T09:07:00+00:00,182.9600,182.9700,182.9500,182.9700,1066
2025-09-24T09:08:00+00:00,182.9700,182.9700,182.9700,182.9900,1440
2025-09-24T09:11:00+00:00,182.9300,182.9300,182.9300,182.9300,998
2025-09-24T09:12:00+00:00,182.8400,182.8400,182.8400,182.8400,1245
2025-09-24T09:13:00+00:00,182.8800,182.9000,182.8800,182.9000,615
2025-09-24T09:15:00+00:00,182.9800,182.9800,182.9800,182.9800,560
2025-09-24T09:16:00+00:00,183.0200,183.0500,183.0200,183.0500,2666
2025-09-24T09:17:00+00:00,183.1300,183.1300,183.1300,183.1300,1239
2025-09-24T09:18:00+00:00,183.0700,183.0700,183.0500,183.0700,1483
2025-09-24T09:19:00+00:00,183.0700,183.0700,183.0700,183.0700,940
2025-09-24T09:20:00+00:00,182.9900,182.9500,182.9500,182.9900,2064
2025-09-24T09:21:00+00:00,182.9700,182.9700,182.9700,182.9700,538
2025-09-24T09:22:00+00:00,182.9800,182.9800,182.9800,182.9800,241
2025-09-24T09:23:00+00:00,182.9900,183.0000,182.9900,183.0000,1100
2025-09-24T09:25:00+00:00,183.0900,183.0900,183.0900,183.0900,500
2025-09-24T09:26:00+00:00,183.0800,183.1000,183.0800,183.1000,1043
2025-09-24T09:27:00+00:00,183.0600,183.0600,183.0600,183.0600,1017
2025-09-24T09:29:00+00:00,183.0100,183.0000,183.0000,183.0100,1108
2025-09-24T09:30:00+00:00,183.1100,183.1100,183.1100,183.1100,510
2025-09-24T09:31:00+00:00,183.1600,183.1000,183.1000,183.1900,2362
2025-09-24T09:32:00+00:00,183.1800,183.1800,183.1800,183.1800,336
2025-09-24T09:33:00+00:00,183.1900,183.2000,183.1900,183.2000,1092
2025-09-24T09:34:00+00:00,183.1800,183.1800,183.1800,183.1800,954
2025-09-24T09:36:00+00:00,183.2500,183.2500,183.2500,183.2500,353
2025-09-24T09:37:00+00:00,183.3400,183.3400,183.3400,183.3400,856
2025-09-24T09:40:00+00:00,183.2500,183.2100,183.2100,183.2500,2018
2025-09-24T09:41:00+00:00,183.1500,183.1500,183.1500,183.1500,1817
2025-09-24T09:42:00+00:00,183.1700,183.1700,183.1700,183.1700,627
2025-09-24T09:43:00+00:00,183.2800,183.2000,183.1900,183.2800,1962
2025-09-24T09:44:00+00:00,183.1100,183.1100,183.1100,183.1300,1368
2025-09-24T09:46:00+00:00,183.2300,183.2300,183.2300,183.2300,533
2025-09-24T09:47:00+00:00,183.2400,183.2200,183.2200,183.2400,1442
2025-09-24T09:48:00+00:00,183.2000,183.2000,183.2000,183.2000,714
2025-09-24T09:49:00+00:00,183.2200,183.2200,183.2200,183.2200,353
2025-09-24T09:50:00+00:00,183.3200,183.2700,183.2700,183.3200,1515
2025-09-24T09:51:00+00:00,183.2800,183.2900,183.2800,183.2900,1110
2025-09-24T09:52:00+00:00,183.3300,183.3500,183.3300,183.3500,767
2025-09-24T09:54:00+00:00,183.3200,183.3600,183.3200,183.3600,2270
2025-09-24T09:55:00+00:00,183.3700,183.3700,183.3700,183.3700,716
2025-09-24T09:56:00+00:00,183.3700,183.3400,183.3400,183.3700,763
2025-09-24T09:58:00+00:00,183.3400,183.3800,183.3400,183.3800,658
2025-09-24T10:00:00+00:00,183.3400,183.3400,183.3400,183.3400,1033
2025-09-24T10:01:00+00:00,183.3500,183.3500,183.3500,183.3500,377
2025-09-24T10:02:00+00:00,183.4000,183.4000,183.4000,183.4000,603
2025-09-24T10:03:00+00:00,183.4100,183.4700,183.4100,183.5000,3234
2025-09-24T10:04:00+00:00,183.3800,183.3800,183.3800,183.3800,726
2025-09-24T10:05:00+00:00,183.4000,183.3800,183.3800,183.4000,703
2025-09-24T10:07:00+00:00,183.3400,183.3400,183.3400,183.3400,362
2025-09-24T10:09:00+00:00,183.4000,183.4400,183.4000,183.4600,1675
2025-09-24T10:10:00+00:00,183.5000,183.4600,183.4600,183.5000,1209
2025-09-24T10:11:00+00:00,183.5000,183.5700,183.4900,183.5700,5811
2025-09-24T10:12:00+00:00,183.6100,183.5600,183.5600,183.6100,990
2025-09-24T10:13:00+00:00,183.5600,183.5000,183.5000,183.5600,5281
2025-09-24T10:14:00+00:00,183.5300,183.5900,183.5300,183.6000,3289
2025-09-24T10:15:00+00:00,183.5800,183.5800,183.5800,183.5800,790
2025-09-24T10:16:00+00:00,183.6200,183.6300,183.6200,183.6300,1010
2025-09-24T10:17:00+00:00,183.7000,183.7000,183.6900,183.7300,7575
2025-09-24T10:18:00+00:00,183.7000,183.7000,183.6600,183.7100,1944
2025-09-24T10:19:00+00:00,183.7400,183.7700,183.7400,183.7700,1519
2025-09-24T10:20:00+00:00,183.7200,183.7200,183.7200,183.7200,865
2025-09-24T10:21:00+00:00,183.7000,183.7000,183.7000,183.7000,861
2025-09-24T10:23:00+00:00,183.5600,183.5800,183.5600,183.5800,1448
2025-09-24T10:24:00+00:00,183.5100,183.5100,183.5000,183.5400,5862
2025-09-24T10:25:00+00:00,183.5000,183.5000,183.5000,183.5000,7728
2025-09-24T10:27:00+00:00,183.5200,183.5100,183.5100,183.5200,724
2025-09-24T10:29:00+00:00,183.6200,183.6300,183.6200,183.6300,719
2025-09-24T10:30:00+00:00,183.6000,183.6000,183.6000,183.6000,428
2025-09-24T10:31:00+00:00,183.5900,183.5900,183.5900,183.5900,476
2025-09-24T10:32:00+00:00,183.6100,183.6300,183.6100,183.6300,780
2025-09-24T10:34:00+00:00,183.6000,183.6000,183.6000,183.6000,741
2025-09-24T10:35:00+00:00,183.6300,183.6300,183.6300,183.6300,426
2025-09-24T10:37:00+00:00,183.5800,183.5800,183.5800,183.5800,653
