timestamp,open,close,low,high,volume
2025-09-18T08:00:00+00:00,170.2000,170.2500,169.9600,170.2500,6163
2025-09-18T08:01:00+00:00,170.2400,170.1600,170.1600,170.2500,7563
2025-09-18T08:02:00+00:00,170.2500,170.3100,170.2400,170.3100,6637
2025-09-18T08:03:00+00:00,170.3800,171.1900,170.3800,171.1900,32437
2025-09-18T08:04:00+00:00,171.0000,171.1200,171.0000,171.2600,5331
2025-09-18T08:05:00+00:00,171.2800,170.9000,170.9000,171.3100,11198
2025-09-18T08:06:00+00:00,170.8300,171.0000,170.8000,171.0000,5779
2025-09-18T08:07:00+00:00,171.0200,170.9300,170.9300,171.1300,4375
2025-09-18T08:08:00+00:00,170.9900,171.1500,170.9900,171.1500,2943
2025-09-18T08:09:00+00:00,171.0100,170.9200,170.9200,171.1000,3540
2025-09-18T08:10:00+00:00,170.9200,171.0000,170.9200,171.1000,3242
2025-09-18T08:11:00+00:00,170.9300,171.2000,170.9300,171.2000,4511
2025-09-18T08:12:00+00:00,171.2800,171.3000,171.2800,171.3000,5217
2025-09-18T08:15:00+00:00,171.1000,171.2100,171.1000,171.2100,3528
2025-09-18T08:16:00+00:00,171.3000,171.2000,171.2000,171.3000,4046
2025-09-18T08:17:00+00:00,171.2000,171.4600,171.1900,171.5000,14629
2025-09-18T08:18:00+00:00,171.3000,171.5300,171.3000,171.6000,4992
2025-09-18T08:19:00+00:00,171.4900,171.4500,171.4500,171.4900,2555
2025-09-18T08:20:00+00:00,171.4400,171.4400,171.4400,171.4400,2350
2025-09-18T08:21:00+00:00,171.4300,171.4900,171.4300,171.5000,2950
2025-09-18T08:22:00+00:00,171.5400,171.4000,171.4000,171.5400,4169
2025-09-18T08:23:00+00:00,171.5000,171.6100,171.5000,171.6100,3509
2025-09-18T08:24:00+00:00,171.6500,171.7800,171.6500,171.8100,7136
2025-09-18T08:25:00+00:00,171.8300,171.8500,171.8300,171.9400,5553
2025-09-18T08:26:00+00:00,171.9000,171.9700,171.9000,172.0000,5743
2025-09-18T08:27:00+00:00,171.9000,171.7300,171.7300,171.9000,4104
2025-09-18T08:28:00+00:00,171.6400,171.6700,171.5000,171.6700,4503
2025-09-18T08:29:00+00:00,171.7500,171.7500,171.7500,171.7500,1977
2025-09-18T08:30:00+00:00,171.7600,171.7600,171.7600,171.7600,1490
2025-09-18T08:32:00+00:00,171.8000,171.9000,171.8000,171.9000,4388
2025-09-18T08:33:00+00:00,171.8600,171.6500,171.6400,171.8600,5339
2025-09-18T08:34:00+00:00,171.7400,171.8200,171.7400,171.8200,1366
2025-09-18T08:35:00+00:00,171.7600,171.8000,171.6000,171.8300,5263
2025-09-18T08:36:00+00:00,171.8400,171.8100,171.7300,171.9600,4314
2025-09-18T08:37:00+00:00,171.8400,171.8400,171.8400,171.8400,1925
2025-09-18T08:38:00+00:00,171.8700,171.8400,171.8400,171.8700,1958
2025-09-18T08:40:00+00:00,171.9800,171.9200,171.9200,172.0000,4430
2025-09-18T08:41:00+00:00,171.9600,171.8100,171.8100,171.9800,2681
2025-09-18T08:42:00+00:00,171.9700,171.8100,171.8100,172.0000,4880
2025-09-18T08:43:00+00:00,171.8000,171.8100,171.7800,171.8100,2940
2025-09-18T08:44:00+00:00,171.8000,171.6000,171.6000,171.8000,7246
2025-09-18T08:45:00+00:00,171.5500,171.5000,171.5000,171.5500,3524
2025-09-18T08:46:00+00:00,171.5000,171.6000,171.5000,171.6000,2255
2025-09-18T08:47:00+00:00,171.5000,171.5100,171.5000,171.5100,2143
2025-09-18T08:48:00+00:00,171.5200,171.5200,171.5200,171.5200,2409
