timestamp,open,close,low,high,volume
2025-09-10T08:00:00+00:00,164.4400,164.6500,164.4400,165.0000,15988
2025-09-10T08:01:00+00:00,164.6100,164.4000,164.3000,164.7600,16422
2025-09-10T08:02:00+00:00,164.4000,164.3000,164.3000,164.4900,13089
2025-09-10T08:03:00+00:00,164.3900,164.6600,164.3900,164.6600,4384
2025-09-10T08:04:00+00:00,164.7400,164.7800,164.7000,164.7800,3740
2025-09-10T08:05:00+00:00,164.7900,164.7500,164.7000,164.8000,4898
2025-09-10T08:06:00+00:00,164.8200,164.8100,164.8100,164.8200,862
2025-09-10T08:07:00+00:00,164.8500,164.7800,164.7700,164.8800,5178
2025-09-10T08:08:00+00:00,164.7900,164.9000,164.7900,164.9000,1980
2025-09-10T08:09:00+00:00,164.9000,164.8500,164.8500,164.9000,5054
2025-09-10T08:10:00+00:00,164.8500,164.8900,164.8500,164.8900,3850
2025-09-10T08:11:00+00:00,164.9000,164.8300,164.8300,164.9000,3145
2025-09-10T08:12:00+00:00,164.8900,164.9300,164.8900,164.9300,1484
2025-09-10T08:13:00+00:00,164.9100,164.9100,164.9100,164.9100,1391
2025-09-10T08:14:00+00:00,164.9500,164.8800,164.8800,164.9500,2492
2025-09-10T08:15:00+00:00,164.9400,164.9900,164.9200,164.9900,6661
2025-09-10T08:16:00+00:00,164.9900,165.0500,164.9900,165.0500,8909
2025-09-10T08:17:00+00:00,165.0200,165.0000,164.9200,165.0200,4305
2025-09-10T08:18:00+00:00,164.9400,164.9400,164.9400,164.9400,959
2025-09-10T08:19:00+00:00,164.9700,164.9900,164.9500,164.9900,2551
2025-09-10T08:20:00+00:00,164.9700,164.8900,164.8900,164.9700,1801
2025-09-10T08:21:00+00:00,164.8500,164.7900,164.6000,164.8500,6225
2025-09-10T08:23:00+00:00,164.8100,164.8700,164.8100,164.8700,1516
2025-09-10T08:24:00+00:00,164.8800,164.8900,164.8600,164.8900,2194
2025-09-10T08:25:00+00:00,164.8400,164.8800,164.8400,164.8800,1145
2025-09-10T08:26:00+00:00,164.8900,164.8900,164.8900,164.8900,694
2025-09-10T08:27:00+00:00,164.9100,164.9700,164.9100,164.9700,1590
2025-09-10T08:28:00+00:00,164.9700,164.8700,164.8700,164.9700,2199
2025-09-10T08:29:00+00:00,164.8900,164.6500,164.6500,164.8900,6988
2025-09-10T08:31:00+00:00,164.8200,164.8300,164.7600,164.8300,1212
2025-09-10T08:32:00+00:00,164.7300,164.8500,164.7300,164.8500,863
2025-09-10T08:33:00+00:00,164.8500,164.7700,164.7700,164.9200,3931
2025-09-10T08:34:00+00:00,164.7700,164.7700,164.7700,164.7700,1612
2025-09-10T08:35:00+00:00,164.7400,164.7400,164.7400,164.7400,1047
2025-09-10T08:36:00+00:00,164.7500,164.7000,164.6800,164.7500,2957
2025-09-10T08:38:00+00:00,164.7700,164.7400,164.7400,164.7900,1404
2025-09-10T08:40:00+00:00,164.7500,164.7500,164.7500,164.7600,1117
2025-09-10T08:41:00+00:00,164.7500,164.7300,164.7300,164.7500,2287
2025-09-10T08:42:00+00:00,164.7100,164.7000,164.6200,164.7100,9689
2025-09-10T08:44:00+00:00,164.7300,164.7000,164.7000,164.7300,1327
2025-09-10T08:45:00+00:00,164.7000,164.7500,164.7000,164.7600,1800
2025-09-10T08:46:00+00:00,164.7500,164.7300,164.7300,164.7500,1214
2025-09-10T08:47:00+00:00,164.7100,164.7000,164.7000,164.7100,964
2025-09-10T08:48:00+00:00,164.7300,164.7300,164.7300,164.7300,2644
2025-09-10T08:49:00+00:00,164.7300,164.7500,164.7300,164.7500,1156
2025-09-10T08:50:00+00:00,164.7800,164.8000,164.7800,164.8000,678
2025-09-10T08:52:00+00:00,164.6500,164.6500,164.6500,164.6500,590
2025-09-10T08:53:00+00:00,164.6600,164.6600,164.6600,164.6600,394
2025-09-10T08:54:00+00:00,164.6000,164.6000,164.6000,164.6100,1353
2025-09-10T08:56:00+00:00,164.6500,164.5000,164.5000,164.6500,4323
2025-09-10T08:59:00+00:00,164.5000,164.4600,164.4600,164.5000,1782
2025-09-10T09:00:00+00:00,164.4500,164.4700,164.4500,164.4800,1979
2025-09-10T09:01:00+00:00,164.3900,164.3000,164.3000,164.4000,2306
2025-09-10T09:02:00+00:00,164.2800,164.2500,164.2000,164.2800,8388
2025-09-10T09:03:00+00:00,164.2000,164.1100,164.1100,164.2000,5803
2025-09-10T09:04:00+00:00,164.0900,164.1000,164.0400,164.1000,13745
2025-09-10T09:05:00+00:00,164.0600,164.0900,164.0500,164.0900,1535
2025-09-10T09:06:00+00:00,164.1800,164.0700,164.0500,164.1800,1949
2025-09-10T09:09:00+00:00,164.1900,164.1500,164.1400,164.1900,2060
2025-09-10T09:10:00+00:00,164.0900,164.0800,164.0800,164.0900,1089
2025-09-10T09:11:00+00:00,164.1300,164.1500,164.1300,164.1700,2518
2025-09-10T09:12:00+00:00,164.1600,164.2000,164.1600,164.2000,4570
2025-09-10T09:13:00+00:00,164.1900,164.1600,164.1600,164.1900,1240
2025-09-10T09:14:00+00:00,164.1600,164.0700,164.0700,164.1600,3852
2025-09-10T09:15:00+00:00,164.0700,164.0400,164.0400,164.0700,1943
2025-09-10T09:16:00+00:00,164.0400,164.0300,164.0300,164.0400,894
2025-09-10T09:17:00+00:00,164.0500,163.9500,163.9500,164.0500,9078
2025-09-10T09:18:00+00:00,163.9300,163.8600,163.8600,163.9600,3287
2025-09-10T09:19:00+00:00,163.8700,163.8800,163.8700,163.9000,2395
2025-09-10T09:21:00+00:00,163.8500,163.8900,163.8500,163.8900,1744
2025-09-10T09:22:00+00:00,163.9100,163.9100,163.8800,163.9100,5001
2025-09-10T09:23:00+00:00,163.9300,163.9300,163.9300,163.9300,623
2025-09-10T09:24:00+00:00,163.9400,163.9300,163.9300,163.9400,1126
2025-09-10T09:25:00+00:00,163.9400,163.9300,163.9300,163.9500,2255
2025-09-10T09:26:00+00:00,163.9400,163.8800,163.8800,163.9400,2906
2025-09-10T09:27:00+00:00,163.8500,163.9900,163.8500,163.9900,1834
2025-09-10T09:28:00+00:00,164.0400,164.1100,164.0400,164.1100,4041
2025-09-10T09:29:00+00:00,164.1000,164.0800,164.0800,164.1000,2809
2025-09-10T09:30:00+00:00,164.1000,164.2000,164.1000,164.2500,10393
