timestamp,open,close,low,high,volume
2025-09-30T08:00:00+00:00,177.7500,178.1900,177.7500,178.1900,2464
2025-09-30T08:01:00+00:00,178.0000,177.9000,177.9000,178.0000,2149
2025-09-30T08:02:00+00:00,177.8600,177.8700,177.8600,177.9100,3873
2025-09-30T08:03:00+00:00,178.0100,178.0100,178.0100,178.0100,990
2025-09-30T08:04:00+00:00,177.9700,177.7100,177.7100,177.9700,3279
2025-09-30T08:05:00+00:00,177.7600,177.5100,177.5100,177.8300,4922
2025-09-30T08:06:00+00:00,177.7500,177.8100,177.7500,177.8100,1092
2025-09-30T08:07:00+00:00,177.6400,177.5000,177.5000,177.6400,2728
2025-09-30T08:08:00+00:00,177.6700,177.6700,177.6700,177.6700,1163
2025-09-30T08:09:00+00:00,177.7500,177.7500,177.7500,177.7500,565
2025-09-30T08:10:00+00:00,177.7500,177.7900,177.6800,177.7900,2224
2025-09-30T08:12:00+00:00,177.7500,177.5300,177.5300,177.7500,2859
2025-09-30T08:13:00+00:00,177.5700,177.4500,177.4500,177.5700,2074
2025-09-30T08:14:00+00:00,177.5900,177.6600,177.4900,177.6900,4929
2025-09-30T08:15:00+00:00,177.6500,177.5700,177.5700,177.6500,1097
2025-09-30T08:16:00+00:00,177.5500,177.5600,177.5500,177.6400,1069
2025-09-30T08:17:00+00:00,177.6900,177.7500,177.6900,177.7500,1216
2025-09-30T08:18:00+00:00,177.7200,177.7400,177.7200,177.7500,2266
2025-09-30T08:20:00+00:00,177.7400,177.7400,177.7400,177.7400,625
2025-09-30T08:22:00+00:00,177.8000,177.8000,177.8000,177.8000,221
2025-09-30T08:25:00+00:00,177.8100,177.8100,177.8100,177.8100,1084
2025-09-30T08:27:00+00:00,177.7700,177.7700,177.7700,177.7700,512
2025-09-30T08:31:00+00:00,177.8100,177.8100,177.8100,177.8100,670
2025-09-30T08:33:00+00:00,177.9500,177.9400,177.9400,177.9500,1144
2025-09-30T08:34:00+00:00,177.8500,177.8500,177.8500,177.8500,514
2025-09-30T08:35:00+00:00,177.8300,177.8300,177.8300,177.8300,391
2025-09-30T08:37:00+00:00,177.8300,177.7800,177.7500,177.8300,3496
2025-09-30T08:38:00+00:00,177.7400,177.6900,177.6900,177.7400,3516
2025-09-30T08:40:00+00:00,177.6000,177.6000,177.6000,177.6000,475
2025-09-30T08:41:00+00:00,177.6700,177.6500,177.6400,177.6700,1783
2025-09-30T08:44:00+00:00,177.9000,177.8200,177.8200,177.9000,1819
2025-09-30T08:45:00+00:00,177.8000,177.8000,177.8000,177.8000,356
