Date,Open,High,Low,Close,Volume
2024-10-07,11.07,11.15,10.25,10.54,4965900
2024-10-08,10.53,10.60,9.38,10.00,4362400
2024-10-09,9.87,10.30,9.50,9.60,2838500
2024-10-10,9.50,9.85,9.26,9.81,2606500
2024-10-11,9.61,9.69,9.08,9.15,3704400
2024-10-14,9.15,10.19,9.01,10.04,10855200
2024-10-15,10.58,12.63,9.54,11.65,37138700
2024-10-16,12.82,16.77,12.30,16.54,54401100
2024-10-17,16.36,16.65,14.11,15.73,28610800
2024-10-18,15.50,20.64,15.48,18.23,49587700
2024-10-21,19.37,22.93,18.55,22.31,55878500
2024-10-22,22.47,22.50,18.40,20.83,48975200
2024-10-23,19.97,22.40,17.61,18.30,35377100
2024-10-24,18.99,19.44,17.60,18.06,21673500
2024-10-25,18.36,20.15,18.11,19.11,22632100
2024-10-28,19.98,25.38,19.82,24.50,45075600
2024-10-29,23.70,25.13,21.68,24.84,26677700
2024-10-30,26.40,28.12,22.64,22.89,30078100
2024-10-31,23.06,23.59,21.53,22.46,14574000
2024-11-01,23.65,24.80,21.31,21.67,20004100
2024-11-04,19.95,21.21,18.56,21.05,15049400
2024-11-05,21.74,21.80,19.95,20.58,10479000
2024-11-06,20.86,22.69,20.00,21.72,14887200
2024-11-07,21.81,27.10,21.59,26.56,26205100
2024-11-08,26.00,27.75,24.28,24.47,20247700
2024-11-11,25.00,25.78,22.65,24.06,12427800
2024-11-12,23.26,25.09,21.79,22.59,14811300
2024-11-13,25.48,25.65,22.44,23.08,22046300
2024-11-14,23.50,24.60,22.82,23.88,16928100
2024-11-15,21.00,21.05,17.32,18.00,36342800
2024-11-18,19.50,22.15,17.89,20.67,33980500
2024-11-19,20.00,22.54,19.83,21.80,17211700
2024-11-20,20.75,21.43,19.53,20.95,17352100
2024-11-21,21.01,25.33,20.05,25.23,24754700
2024-11-22,25.15,26.45,24.29,25.20,15343200
2024-11-25,25.75,26.05,21.90,22.91,18595600
2024-11-26,22.60,24.09,21.95,22.04,9133400
2024-11-27,22.40,23.00,21.01,21.95,7799500
2024-11-29,22.26,24.40,22.02,23.54,8951100
2024-12-02,23.99,24.20,22.16,22.23,8530300
2024-12-03,22.05,22.06,20.00,20.13,13083700
2024-12-04,21.06,21.20,20.05,20.34,8652000
2024-12-05,20.40,20.58,19.58,20.08,7355400
2024-12-06,20.24,21.96,19.75,21.91,11000900
2024-12-09,22.26,22.65,20.07,20.09,8924700
2024-12-10,20.12,20.22,18.28,18.42,10791100
2024-12-11,19.35,19.59,17.90,19.27,8678800
2024-12-12,19.45,20.29,18.36,18.37,7009800
2024-12-13,18.40,18.73,17.91,18.53,5308300
2024-12-16,17.85,18.73,17.14,18.48,7936900
2024-12-17,18.03,19.28,17.21,19.10,7785400
2024-12-18,21.41,22.94,18.03,18.38,50038700
2024-12-19,19.36,21.85,18.52,20.96,33848400
2024-12-20,20.10,22.67,19.65,21.52,19738200
2024-12-23,21.77,22.33,19.41,22.02,16889300
2024-12-24,21.95,24.00,21.42,23.61,11124300
2024-12-26,23.31,24.99,23.03,24.04,12389000
2024-12-27,23.90,24.53,21.68,22.78,10185700
2024-12-30,22.47,24.29,21.91,23.65,9861100
2024-12-31,23.70,23.85,20.30,21.23,15636300
2025-01-02,21.23,22.74,20.76,21.85,9357700
2025-01-03,21.96,27.44,21.61,27.25,23875600
2025-01-06,27.46,31.66,27.17,30.00,26852200
2025-01-07,30.00,31.91,28.28,29.50,15551400
2025-01-08,27.74,29.19,24.77,26.12,15796500
2025-01-10,26.15,27.00,24.40,25.24,8870800
2025-01-13,23.66,23.81,21.50,22.88,10626200
2025-01-14,24.06,24.30,22.35,22.81,9930800
2025-01-15,24.10,26.49,23.81,24.17,13590600
2025-01-16,24.73,25.20,23.09,24.23,9635800
2025-01-17,24.99,26.80,24.23,26.05,12852900
2025-01-21,27.62,31.48,26.90,31.25,22472400
2025-01-22,32.43,34.95,32.03,34.17,23525000
2025-01-23,32.14,40.21,32.01,38.78,34230700
2025-01-24,39.55,43.70,38.83,41.82,36783200
2025-01-27,32.68,34.96,29.06,31.11,43302600
2025-01-28,33.05,34.16,30.00,34.12,28477400
2025-01-29,33.61,38.09,33.27,35.30,32089400
2025-01-30,36.20,42.25,35.89,41.91,34330200
2025-01-31,42.40,45.23,40.37,41.61,26872300
2025-02-03,38.69,47.40,38.20,45.93,32623800
2025-02-04,46.71,48.01,43.76,46.89,20934600
2025-02-05,46.75,52.45,46.02,50.50,26730400
2025-02-06,51.23,52.99,46.53,47.76,19884000
2025-02-07,49.40,59.14,48.84,55.49,37705300
2025-02-10,55.05,56.80,53.31,53.73,17091400
2025-02-11,53.04,54.10,49.21,50.08,14446800
2025-02-12,47.78,55.33,47.49,54.38,18768300
2025-02-13,55.41,55.55,50.80,55.03,12778900
2025-02-14,55.38,57.50,51.70,52.62,14232200
2025-02-18,52.81,54.80,49.18,50.19,12388800
2025-02-19,48.46,49.50,44.28,45.12,14986800
2025-02-20,44.60,44.61,40.30,42.66,12387700
2025-02-21,43.56,43.69,37.83,38.79,13961800
2025-02-24,37.17,37.99,33.64,34.08,14554600
2025-02-25,33.53,34.29,29.82,32.07,16463100
2025-02-26,34.50,36.48,33.57,35.19,18620400
2025-02-27,38.45,38.68,32.31,32.39,17631500
2025-02-28,31.33,34.66,30.44,33.39,13403000
2025-03-03,34.75,35.07,29.25,29.38,11978000
2025-03-04,28.21,32.26,27.50,30.92,14577100
2025-03-05,31.00,31.13,29.11,30.29,11297500
2025-03-06,29.10,29.36,25.66,25.97,13001600
2025-03-07,25.71,26.80,24.46,26.27,12029700
2025-03-10,24.88,25.31,23.26,23.69,11690300
2025-03-11,23.75,26.46,23.54,25.47,13987200
2025-03-12,27.47,28.01,25.16,26.19,15389400
2025-03-13,26.16,26.34,23.87,23.95,8750600
2025-03-14,25.01,27.83,24.89,27.72,13618800
2025-03-17,28.38,29.74,27.61,28.00,15447600
2025-03-18,27.00,27.15,25.75,26.02,8849700
2025-03-19,26.94,28.36,25.83,28.05,9283200
2025-03-20,27.36,29.90,27.23,27.77,13191700
2025-03-21,26.94,27.65,26.15,27.16,8093300
2025-03-24,28.95,31.46,28.58,30.91,21619000
2025-03-25,28.88,30.58,27.66,28.93,19207500
2025-03-26,28.66,29.80,25.84,26.37,15942200
2025-03-27,25.41,26.13,23.63,23.82,13689400
2025-03-28,23.68,24.24,22.30,22.39,9669700
2025-03-31,21.30,22.64,21.10,21.63,10082000
2025-04-01,22.88,24.08,21.73,22.53,12724100
2025-04-02,21.85,23.73,21.80,22.70,10552700
2025-04-03,20.83,22.80,20.80,21.89,10644000
