Date,Open,High,Low,Close,Volume
2024-10-07,154.48,155.38,148.24,153.09,23821200
2024-10-08,144.09,145.71,140.27,144.86,25069300
2024-10-09,139.98,143.30,139.80,141.47,13931700
2024-10-10,142.20,143.03,138.10,141.58,9970700
2024-10-11,139.26,145.37,138.39,144.76,8989100
2024-10-14,140.54,142.39,134.99,136.03,17579300
2024-10-15,131.06,132.29,127.43,128.21,18462400
2024-10-16,129.18,129.19,126.81,127.40,8509900
2024-10-17,124.89,124.89,122.32,123.63,10189900
2024-10-18,128.32,128.60,123.96,124.62,11898500
2024-10-21,122.87,126.42,122.52,124.86,5679800
2024-10-22,128.22,135.26,127.03,128.51,16078900
2024-10-23,129.29,129.42,121.41,122.34,11926600
2024-10-24,122.36,122.69,120.91,121.38,5039500
2024-10-25,122.75,124.05,121.11,122.47,6738500
2024-10-28,123.77,127.19,123.19,125.79,7286500
2024-10-29,126.70,127.36,124.52,125.25,4803100
2024-10-30,122.11,122.79,119.45,120.87,9596900
2024-10-31,119.27,121.17,117.80,120.59,7390200
2024-11-01,120.00,121.80,119.72,120.56,3729800
2024-11-04,121.00,123.29,120.06,122.32,5301300
2024-11-05,124.64,125.90,121.11,122.15,6005100
2024-11-06,116.75,122.13,115.86,120.57,9902400
2024-11-07,125.16,127.27,123.50,125.87,10081500
2024-11-08,121.76,121.88,116.50,117.81,15150300
2024-11-11,118.09,118.14,115.22,117.15,9293900
2024-11-12,114.18,114.45,111.36,113.80,9335800
2024-11-13,114.93,115.94,112.30,113.41,4704700
2024-11-14,111.22,112.76,110.01,112.33,7352700
2024-11-15,114.45,114.66,112.70,114.00,8874000
2024-11-18,116.47,118.03,114.48,117.31,9286800
2024-11-19,116.50,118.08,116.05,117.68,7499600
2024-11-20,117.50,117.62,113.47,116.49,13305500
2024-11-21,104.43,110.14,103.95,104.09,33970400
2024-11-22,102.10,102.99,98.26,100.07,21499700
2024-11-25,99.05,100.75,96.91,100.69,11261800
2024-11-26,101.20,101.32,98.85,99.31,7430300
2024-11-27,101.90,101.90,98.78,98.80,9343900
2024-11-29,98.12,98.48,95.86,96.56,9806500
2024-12-02,96.88,99.17,96.52,98.98,10655700
2024-12-03,99.89,100.09,98.12,98.45,9750000
2024-12-04,98.01,98.78,96.64,98.71,10369700
2024-12-05,98.06,99.73,97.07,99.00,8566800
2024-12-06,100.35,100.74,99.50,99.89,7203100
2024-12-09,108.70,113.92,107.33,110.33,25071600
2024-12-10,105.50,108.40,104.17,104.49,11497700
2024-12-11,101.49,103.81,99.20,103.42,11632800
2024-12-12,103.57,105.01,103.10,104.66,8529200
2024-12-13,101.16,102.86,100.23,102.27,8380800
2024-12-16,100.77,101.32,99.60,99.61,8277700
2024-12-17,100.07,103.08,99.90,102.42,16351700
2024-12-18,101.21,103.66,100.80,101.35,7215500
2024-12-19,101.68,102.22,100.13,101.00,10898800
2024-12-20,98.45,100.30,97.36,99.51,12128600
2024-12-23,99.51,100.69,99.02,100.58,5095200
2024-12-24,100.69,100.72,99.46,99.72,3014000
2024-12-26,99.62,99.92,98.60,98.87,4163300
2024-12-27,98.02,98.08,96.45,97.45,5822600
2024-12-30,96.80,96.85,94.25,94.39,15368300
2024-12-31,95.13,98.30,94.73,96.99,8455500
2025-01-02,95.59,98.46,95.50,96.89,4898800
2025-01-03,97.99,98.48,95.92,96.82,4668900
2025-01-06,101.41,103.30,98.44,99.02,10435500
2025-01-07,99.13,100.78,98.63,100.62,6759000
2025-01-08,99.06,101.35,98.60,100.32,6102600
2025-01-10,98.16,98.45,94.62,94.68,8643100
2025-01-13,95.04,97.10,94.14,95.98,7073900
2025-01-14,99.23,99.95,97.79,98.13,6774500
2025-01-15,99.14,100.99,98.00,100.70,6186600
2025-01-16,100.84,100.95,99.10,100.26,5805000
2025-01-17,101.50,106.74,100.30,105.57,12399200
2025-01-21,108.07,108.40,102.88,104.15,9056000
2025-01-22,104.38,104.49,101.69,103.08,6094400
2025-01-23,102.22,104.23,101.38,104.01,4316500
2025-01-24,105.45,111.77,104.97,111.34,12736900
2025-01-27,109.85,112.33,108.10,110.88,11132100
2025-01-28,111.33,112.49,107.70,112.18,6699500
2025-01-29,113.00,113.71,110.46,112.04,5063500
2025-01-30,111.59,116.69,111.59,115.40,6905900
2025-01-31,114.22,115.50,111.00,111.91,7807300
2025-02-03,105.80,108.57,104.80,105.24,15022900
2025-02-04,107.93,115.20,107.84,114.05,13018400
2025-02-05,108.99,112.53,108.83,110.14,10939700
2025-02-06,111.75,112.92,110.50,112.72,5628700
